,maararv_V2E,r_d_ifrs,end_quarter,r_d_cons,f_cash,i_top4,c_barr2,c_d_cont,v40010,v30010,rep_PDF,c_d_late1,r_d_rmed,pohitegevusala,c_d_sales,maa_algus,c_d_o1comb,v40020,v50010,size_scaled,r_d_abper,c_d_vat,f_lev1,maararv_X1,c_d_o1ocomb,f_lev3,f_cfoper,count_tax,rep_tabelid,r_d_pdfnot,f_lev2,f_nprofm,f_d_altman,r_d_invsub,c_finend,f_lev5,alt_x2,c_county,rep_notar,r_d_rlarge,f_lnsize2,oigvorm_arc,c_empl,f_d_loss,v50030,maararv_X2,r_repper,sharefirm1,r_d_finend,c_d_overtax1,c_d_nassets2,c_d_nassets1,r_growth,zmij_x2,v20100,alt_x1,maa_lopp,v30060,f_d_prof,r_d_rmissing,c_d_emplc,c_o1ctry,c_d_end,r_d_intang,maararv_HM,ln_size,c_o1ctryt,c_no_share,maararv_HP,maararv_V2,c_no_dir,r_d_accerror,c_age,c_barr1,f_d_liq,r_d_acc_diff,c_segcm,c_top1,r_d_goodwill,rep_RMP,r_d_xbrl,v64040,f_lev4,maarusearv
c_o1ctry,2.665752880444081e-05,0.0021350282183352355,0.00016006408078525903,0.0009724684885161786,-0.011017838953635237,-0.00040355755618030014,-0.0010204248804717758,0.006128633226228642,-0.0007596415245501311,-0.008196107684305886,0.001607714647922317,-0.0035795034307812934,0.0008872379162802237,0.003042502385078818,0.000495204895210001,-0.005789741119084295,0.14483426392091803,0.001065446637885246,4.063616048255489e-05,0.010743920178855261,-0.00763345258036427,0.011270446333923724,0.0033749902269741513,-0.0004017268840874796,0.01789021357236045,0.0032836013162519623,0.005758506932716163,0.0046614030111450655,0.007959842389640528,-0.0025989979942096964,0.0017534535935550442,-0.0005517665100719935,0.004750033985928569,-0.00471829568161457,0.0023484365240686515,-3.0754599945757574e-05,-0.00033587448538637406,-0.012166947268900991,-0.009948943149650414,1.942419366322042e-05,0.0009362797890315747,0.0066253014422867,0.0033024876951356008,0.0013583780624557432,1.406662858579372e-05,-0.0038806144569523307,-0.0032276443262090706,0.0011322334406523547,0.001586220930691715,0.004106921589256601,-0.01633783018703294,-0.0015999976386431986,0.00022320307153601515,-0.0016253507845517801,-0.003156998035992943,0.0031801320257889014,0.004582627880731052,0.0020380352730966634,-0.0011578370086285932,0.01683482459428698,0.006544861607611164,1.0,-0.034217799825203433,-0.0007066717631656783,-0.000788989933798976,-0.004415745707401543,1.0,0.7295186684761362,0.0007195750738601832,0.00020933439734559307,-0.012461760780278577,-7.668179706392329e-05,0.03209170502615389,6.13514148878499e-05,0.0035371547002675404,0.001801677127934416,-0.0013275970861334405,0.8060985203407461,0.0007944044315541369,-0.005147846961016405,-0.0028704193011867924,0.0029035075931585137,0.001600455580270566,-0.0034175175435327797
c_d_end,-5.246620130051567e-05,-4.2605987509977344e-05,-0.005011944862398537,-5.697197374866066e-05,-0.0007696158020963372,-0.000884843901407841,-0.0007286168262812263,0.0016245818054929052,-0.0002684503335430635,-0.0008146671017410077,-6.385662079647538e-05,-0.0011177112357460557,-0.00016572106363768057,-0.0006723690238866394,0.0032250129675554006,-0.00010927486446421321,-1.7015539454912163e-05,-0.0001621959425684878,-0.0016251342416533558,0.0014381531211971955,0.00831145570349066,-0.0012645665777516024,-0.0012061713561741375,-7.027814339757183e-05,-9.319490783743252e-06,-0.00027214855411519985,-0.000662303764367018,-0.00043895379695456355,0.00023357509440659897,-9.025881429540422e-05,-0.0002586419146118263,6.953074770368361e-06,-0.00041404630617432943,-0.00022095781240092407,-0.007708508674429752,-0.0003233260623583344,1.6573606887469385e-05,-0.0012373862416376945,-7.40353608914409e-05,-1.8639763302552677e-05,-0.0030406470074702202,5.3650540354346686e-05,-0.0008934491703588567,-0.0010483062761773426,1.583384422010299e-05,-0.0003169511458707654,0.00111080819423184,-1.2204653252575255e-05,-0.008986952267867434,-0.00034697068288551305,-0.00041691890110867727,-0.00020707491288596326,-9.040655672454493e-06,-0.00046967585164559966,0.00029684826220483006,0.0021324873453114393,-0.0007151097952419322,-0.0004272752307853941,-0.001277513017477052,0.0014766824709104606,-0.0011888870000025,-0.034217799825203433,1.0,-0.00023144854134379115,-5.328892175998626e-05,0.0021725132166634372,-0.03421779982520343,3.091266267372919e-05,-7.660710408669272e-05,-5.507336281592506e-05,-0.00044191281406266415,-5.781445405417493e-05,1.5074203325111129e-05,-1.0323013587578578e-05,-0.0003348610031299256,-0.0007325615426324839,-0.003224004812447038,0.00010706140716235071,-2.1967649466496782e-05,-0.00015285117549964028,-0.0001449967122807366,-8.122824345894912e-05,-0.00027406124648196833,-0.00033415903429233253
r_d_intang,-0.0006726009177700195,0.0008098375972877824,-0.0009529300272361753,0.003952844936767394,-0.005893130532203664,-0.008590041405336904,0.04420757790383543,0.0006104618876836228,0.022087427290590562,0.007793103262176929,-0.004757675842836883,-0.003625198102216292,0.0018534985230266206,0.01253758119445754,-0.035226694207506466,-0.004860390803156403,-0.0012677529754587145,0.017158314338923127,0.006679497723801761,0.03966511290187007,-0.003656392672980855,0.04605551070053013,0.049241487385832235,0.0020174480616390092,0.003856788451962547,0.025773106916944722,0.10222546147767612,0.005919977004753208,-0.021584142133425098,-0.006724787109311313,0.030611689379643942,0.0003479626485326205,0.030221415038116144,0.015512176962741542,0.0006894108403526686,0.03193357105398312,0.000902114260056172,-0.00643378366593553,-0.005516048980285844,0.0008869000437561725,0.036128701441532775,-0.004706782778707725,0.020884257469094336,0.006243403281697109,-0.0033076194397124595,-0.00828071335460457,0.00689341750898127,-0.00031206563114886683,-0.00023988262273994692,0.004749880389453381,-0.02375807969885622,-0.015428240617916542,0.00020746599233823336,0.048735201766913455,-0.00011990809773290153,-0.03259275866440538,0.0030346588164559757,0.021085434106542154,0.005190446778864564,0.06597718928718527,0.03241600480146558,-0.0007066717631656783,-0.00023144854134379115,1.0,-0.001580412589246142,-0.04339167895532881,-0.0007066717631656768,0.0008263743561410519,-0.002934203157583981,0.0012928357255866886,0.005056532240547819,0.0059740625188515915,-0.014137579948970292,-0.0004278989973462362,0.03489226608839571,0.3159441601480621,0.02618235242759971,-0.002720895025345591,0.08525870555882666,0.036138108952875794,0.0012710542676898089,0.00565203067892479,0.029488895883299233,-0.007653972227883146
maararv_HM,0.012931016082501367,-0.0007308731990040667,-0.011876894281380475,0.002207487153777888,-0.0061241492200593915,0.002357029383638438,-0.007627995739264559,0.008676903456339822,-0.0008480550278357302,-0.007879221856141733,0.001746780121517918,0.02266480423194196,0.0026742011178958213,-0.0017568150595317236,0.023309503846631163,0.002807601184752438,-0.000291888593153235,0.0004033164106689351,-0.0017368679829588504,-0.005582864167827016,-0.0064115028294749925,-0.01105388408327002,-0.00866436371428512,0.00396084678249141,-0.00015986875179476205,-0.0009494157254675596,-0.009487412415238549,0.0005582099555089649,0.0016379095146159945,0.0004651130287037506,-0.000953633441856278,9.221531704595565e-05,-0.004331108481622925,0.006208116702468566,-0.013389272841054897,0.003029385112897274,0.00020575417645618798,0.004301074872412822,0.0011825194767447452,-0.0003197509136579775,-0.023480384510674773,0.0009203340738838886,-0.008477382968580204,-0.004406900008984375,0.00019202440154718637,0.07190054178436177,0.0032748888451677944,-0.00017431869393016658,-0.0158518946066438,-0.0016109186779763032,0.016260884302911883,0.024844357751750822,-7.071023132895822e-05,-0.002001918685577453,0.0024698513812361446,-0.011521314522495092,-0.007576479040788089,-0.004545374502484404,-0.00568318493777375,-0.025223822475968667,-0.011743217368793296,-0.000788989933798976,-5.328892175998626e-05,-0.001580412589246142,1.0,0.0033991246233615207,-0.0007889899337989786,-0.0010475042654561743,0.031872885174194565,0.012232722133390956,0.0019486384726457814,-0.0009917628355252776,-0.0021420533134488234,-0.00017040418258808856,-0.0040618183944797406,-0.0056024685651300124,-0.02159757043667543,-4.478611836886553e-05,-0.0003768382609702138,-0.0026220452602535686,-0.0012287860121804148,0.0072707768759768835,0.0006680925280396283,0.22726649181857017
ln_size,0.005265813775403119,0.004748291101401534,0.01662592111675835,0.001613855599976353,-0.027593846683842186,-0.4216625106008517,-0.08102523068418993,0.0553372611898521,0.024065045526881122,-0.01723030701070346,0.0034210984911198024,0.037647859738442056,0.011059458160673928,-0.28443755205437166,0.16022736915482602,-0.0028628164094280525,0.0016873091171974797,0.010106436199288645,-0.014751307816843352,-0.26563879019496206,-0.007252622102985441,0.012819234669621087,-0.019311748462183257,-0.005483867908878953,-0.00019159000231232356,0.0022683219007201237,-0.09170180282753877,0.002695427735080926,-0.0007312094943665916,0.012961803918382577,0.00418905881139595,-0.0016249122342102283,-0.01137173733434217,0.02049709613496609,0.017337850457374057,-0.0023092552565641866,-0.0041119687310343595,-0.02558412468850653,0.016239943793942207,0.0024994499172967402,-0.1446427381944192,-0.012411146740516134,-0.03515689539239999,-0.0011777449659583297,0.0024355786682606698,0.020815111997253048,0.010183870581771157,-0.024115174062141646,0.017345393101355678,0.0026696410007884326,-0.0019012939874656378,0.025266931818915653,-0.000633897938446931,0.008710698848922435,-0.02041776245361793,-0.017474874328203476,0.007561447706643195,-0.011552277048546966,-0.01003444036508971,-0.09364273345398394,-0.08403799125311379,-0.004415745707401543,0.0021725132166634372,-0.04339167895532881,0.0033991246233615207,1.0,-0.00441574570740153,0.004188585860224794,0.001890206304636279,0.00650035932526817,0.0073347173711192665,-0.0009417381747100963,0.07452150885786413,0.0007564518230282293,-0.007299707758392388,-0.06314202378737714,-0.14063677921755294,-0.0020834452935788042,-0.002924099856432399,-0.011678216721271839,0.0036186351794029905,-0.014191935787779213,-0.004223575848972285,0.019940922434810042
c_o1ctryt,2.665752880444081e-05,0.0021350282183352355,0.00016006408078525903,0.0009724684885161786,-0.011017838953635237,-0.00040355755618030014,-0.0010204248804717758,0.006128633226228642,-0.0007596415245501311,-0.008196107684305886,0.001607714647922317,-0.0035795034307812934,0.0008872379162802237,0.003042502385078818,0.000495204895210001,-0.005789741119084295,0.14483426392091803,0.001065446637885246,4.063616048255489e-05,0.010743920178855261,-0.00763345258036427,0.011270446333923724,0.0033749902269741513,-0.0004017268840874796,0.01789021357236045,0.0032836013162519623,0.005758506932716163,0.0046614030111450655,0.007959842389640528,-0.0025989979942096964,0.0017534535935550442,-0.0005517665100719935,0.004750033985928569,-0.00471829568161457,0.0023484365240686515,-3.0754599945757574e-05,-0.00033587448538637406,-0.012166947268900991,-0.009948943149650414,1.942419366322042e-05,0.0009362797890315747,0.0066253014422867,0.0033024876951356008,0.0013583780624557432,1.406662858579372e-05,-0.0038806144569523307,-0.0032276443262090706,0.0011322334406523547,0.001586220930691715,0.004106921589256601,-0.01633783018703294,-0.0015999976386431986,0.00022320307153601515,-0.0016253507845517801,-0.003156998035992943,0.0031801320257889014,0.004582627880731052,0.0020380352730966634,-0.0011578370086285932,0.01683482459428698,0.006544861607611164,1.0,-0.03421779982520343,-0.0007066717631656768,-0.0007889899337989786,-0.00441574570740153,1.0,0.7295186684761362,0.0007195750738601832,0.00020933439734559307,-0.012461760780278577,-7.668179706392329e-05,0.03209170502615389,6.13514148878499e-05,0.0035371547002675404,0.001801677127934416,-0.0013275970861334405,0.8060985203407461,0.0007944044315541369,-0.005147846961016405,-0.0028704193011867924,0.0029035075931585137,0.001600455580270566,-0.0034175175435327797
c_no_share,0.0005220961660951624,0.00042397623956530326,-0.007265603545735314,0.003518896233956935,-0.004438793938643383,-0.003980966559051288,-0.00614912831846855,0.0008570303929997247,-0.0003561782840502656,-0.002969422409028833,0.0006354433153391079,-0.008688846523299671,0.00011500223019148621,-0.00046061027759352404,0.009585283217456279,-0.002181902461156197,0.1680351393167317,0.0004679002572627789,0.0002845390753862358,0.005150092746323857,-0.007318994561427189,0.004433398736368557,-0.002507169534483657,0.0042908746417724426,0.09924468468505457,-0.00042123643684121323,0.0023931266909496345,-0.0006043082638712642,0.0006032816014538518,0.014894939119304436,-0.0004587496530763521,-4.3585174131498375e-05,-0.00016131462043994453,0.0029710645213416164,-0.010643135505388299,-0.0010640208109256473,-0.00015573655572437276,-0.018439483432743833,0.014376164340620083,0.00018548605990069812,-0.009738650431605609,0.008869151532983817,-0.004022530058329285,-0.003127984719693664,-6.911910651822097e-05,-0.0020444162222672435,-0.04258553476245816,2.1562884432973705e-06,-0.009748812970823723,0.0006864251692233426,-0.00734003856870881,0.006584465793685222,1.3593933217811879e-05,-0.0017776970190854931,5.786901683009262e-05,-0.005309012990019848,0.0001919647559018583,0.0006291035382499836,-0.013866692289997939,0.020740226054733163,-0.007393722945374078,0.7295186684761362,3.091266267372919e-05,0.0008263743561410519,-0.0010475042654561743,0.004188585860224794,0.7295186684761362,1.0,0.0018609236808150814,0.0005480402786446339,-0.00472954833903262,-0.00087920123448534,0.005069786457763378,-5.840997878816257e-05,0.0015128587574143254,-0.0013167897253259272,-0.009979587189630601,0.5127020079502616,0.00021860217207097344,-0.004569654560576924,-0.003806434733130659,0.0008083099869524175,-0.001524711775989383,-0.0005226730790289667
maararv_HP,0.0011137582801623506,0.010804907792276932,-0.024475958034646254,0.003030129250268263,-0.006022956648490432,0.005196605617247971,-0.0029310503878594695,0.002704483324182059,-0.0026229041740757917,-0.007391209072344722,0.012278204505800258,0.028483283888717764,-0.000245328929833926,-0.008015034991779428,0.012489212574777055,0.031666464204255194,-0.0004196132910724229,-0.003721556443905906,-0.00200968233545534,-0.008367849867921105,-0.007805633513475939,-0.009566590627600234,-0.006882989977165476,0.005461554934020227,-0.0002298241680346262,-0.004697778915322831,-0.009156503375257485,0.012621358225649937,-0.003036906299050694,0.0103915876637328,-0.004452639949386876,0.00018883699556433744,0.0013681615561010544,0.002093054270257991,-0.042405716271513044,-0.004397884104343393,-0.0006900858318907074,-0.007125317399286127,0.0015896063582967197,-0.00045966761411947275,-0.013828523700266132,-0.003386051923546808,-0.007524622072380924,-0.00205676961682032,4.8626470945307794e-05,0.02506896868364416,0.004816638007128212,-0.00016128547548356094,-0.04683255060596836,0.007312502484286529,0.008258207322793198,0.009722615869107392,-0.00011312213230290888,-0.005590029786421584,0.0016478626298122212,-0.007147402950939383,-0.03575373863203116,-0.003830612011445591,-0.006941433663365508,-0.017694942254926273,-0.00846713151059576,0.0007195750738601832,-7.660710408669272e-05,-0.002934203157583981,0.031872885174194565,0.001890206304636279,0.0007195750738601832,0.0018609236808150814,1.0,-0.001358141778745869,0.0001607949804030669,0.0007595608029134326,-0.0031663621444350458,-0.0002111624164528798,-0.0016194488657762078,-0.009175539522698912,-0.01051669534218579,2.027376697296766e-05,-0.0005417352599479826,-0.0021056215750230225,0.0008057822610001003,-0.0020031366420182727,-0.003915822190735155,0.24685486818080016
maararv_V2,0.8355526198655145,-0.0007553473317114838,-0.00019360160480465992,0.0020717612616890763,0.0017268795013481851,0.0018226976080243135,-0.0028280802707037183,0.0004461259049518761,-0.0006648021527333638,0.00021293437630762554,0.0016181797079798511,0.033871360704341026,0.00026514274770844806,-0.004430968863697385,0.012718494241662175,0.0007116510932757979,-0.00030166281961869617,-0.00271154112802354,-0.0014566333523198486,-0.0035089245756793224,-0.006626199402445777,-0.005821466661284527,-0.006945162771986892,-0.0012459377471431452,-0.00016522214148331982,-0.002171294963292182,-0.004186348579203667,0.004037621336148331,-0.0004435863614654723,0.004244784563537474,-0.0034839234345724426,0.0001523699477320167,-0.001976677643674974,0.0009202720077008124,-0.00045659976996561007,-0.0013810242454299212,0.0001977588003040933,-0.000784290032257714,0.003433895863417828,-0.0003304581420867077,-0.013031331751878296,-0.002321049201425404,-0.007413090627833353,-0.0025036540689757367,0.000215916051265012,-0.004476580274394426,0.0031731546841042863,-0.00016347496224689145,-0.0007218936775153064,0.0011999030991837187,-0.0007279994439713935,0.0014809998639681457,-3.263257387031201e-05,-0.0012181101886721952,0.0014451418135358936,-0.0028723195179684415,0.00037692950364170595,-0.004490235525094396,-0.00024047547266385568,0.0011130728378422959,-0.01098871948549723,0.00020933439734559307,-5.507336281592506e-05,0.0012928357255866886,0.012232722133390956,0.00650035932526817,0.00020933439734559307,0.0005480402786446339,-0.001358141778745869,1.0,-0.001072364217934822,0.00504899566666305,0.0065006307361329205,-0.000157456485752332,-0.002680531122181499,-0.0023175077492799076,-0.011733212700104552,0.001898055953067622,-0.00038945712511898896,-0.0015537425641353377,-0.00013495815179364695,-0.0011919026949156566,-0.00407036227218551,0.2802987358452325
c_no_dir,-0.0016565558993040976,0.010619684434896855,0.004829873867154468,0.0014041227172620371,0.0049840247848519596,0.002257203332477191,0.010027991669169017,0.015809885358540103,0.0032267423401650987,0.011130789886768909,0.007092115524178485,-0.003345412018559052,0.002059657215785814,-0.00428306579540649,0.0103569297961055,-0.008230912207828836,0.001555333485754688,0.0045523544557705,-0.0012302408983547622,0.006538872288528981,-0.008960492641680569,0.011946716796048992,0.012336974572858888,0.001571385633304192,0.002303609021631284,0.005408990030063784,0.0011287045303340162,-0.0017955869903479294,-0.004272648812093543,0.014775170813878677,0.007721286778770802,-9.03960295178297e-05,0.011048019815538697,0.002695183341604899,0.006670549957769433,0.00668660208359916,-0.010519836636467566,-0.012977944233966554,0.01257952651663365,7.051607872972653e-05,-0.007200068874295908,-0.001517576884707524,0.016348533111780167,0.010210007762065142,0.0013100072007403106,-0.005539316861078701,0.004292218172032337,0.006826102326870721,0.009035657669987303,-0.0015647986677232678,-0.012150599054907668,-0.008841594844519995,-0.0004013249540075976,0.010588080841272935,-0.0008216326337391522,-0.0029681875691479386,0.011307579418133474,0.019008922532263967,-0.0009707061472241907,0.010339597285164839,0.008307623359768373,-0.012461760780278577,-0.00044191281406266415,0.005056532240547819,0.0019486384726457814,0.0073347173711192665,-0.012461760780278577,-0.00472954833903262,0.0001607949804030669,-0.001072364217934822,1.0,0.0005603493795755321,0.005158856201731145,-0.0003534216852283361,0.006887478986332131,0.03386288086136285,-0.01965574297761566,-0.015165159652725047,-0.000815173152744062,-0.0061379378691955085,0.0036798067254182067,0.0021498458686283516,0.008233907071591492,-0.004638686574769538
r_d_accerror,0.0053987717338212365,-0.0007929422023881194,0.0008258265063780522,-0.001060308303570723,0.0008922346846162437,-0.0007211010982392355,0.01000463393248809,0.0034115715865215657,0.0046593830196122584,0.004320686398721896,-0.0011884388202377794,0.002046488230812032,-0.0010498483520252355,-0.0028259070684817367,-0.0014812624453602126,0.003141020481168496,-0.00031667707096425196,0.0011694024764230748,-0.0018817269732746362,0.005714714061020126,-0.005087314999835396,0.010291317775861166,0.0040113309508329215,0.0010734369867393032,-0.00017344551738100495,0.00039873132136700857,0.00034215910402097464,0.007047383837290023,-0.0014764330042010758,-0.0016798113874387497,0.0032230914427560887,-1.1183639881861606e-05,0.001662517134080449,0.001264513103209719,0.00024323049735871708,0.00261506422876057,1.3984651490381027e-05,0.00724375919549218,-0.0013778758702895622,-0.0003469055836731321,2.175751101801015e-05,0.0009984929375880611,0.0020937836833673012,0.0009891689019962868,2.6190625842289063e-05,0.0017205598906569403,7.498330004831628e-05,-0.00012149635705659779,-0.0010967491111219542,0.005548325505241319,-0.0009879674450815816,-0.0022177561909218725,-0.00010391033117193602,0.00594069060946129,0.0010468501602338908,0.007368593649441676,-0.0011957395109147271,0.0030826533069270223,-0.0026275328454284574,0.013423953187474831,0.008752406185868665,-7.668179706392329e-05,-5.781445405417493e-05,0.0059740625188515915,-0.0009917628355252776,-0.0009417381747100963,-7.668179706392329e-05,-0.00087920123448534,0.0007595608029134326,0.00504899566666305,0.0005603493795755321,1.0,0.003102227730212017,-2.404733072937557e-05,-0.0010620512688319318,0.003486202824985802,0.0034476869009685,0.000258167590822527,-0.00040884104247494214,0.001560884626632342,0.001942244410698858,-0.001344808992814378,0.0018936595008040152,0.0033486579306912225
c_age,0.006654910845535038,0.0006319712069506382,0.05007916381190073,0.00721953661379317,-0.03908106527062308,-0.05603444538897306,0.03560625863674783,0.12386745803662852,0.05482671497150181,0.08833041582434979,0.006840065156117971,0.023727532368032853,0.027485076022796553,-0.009952738703034108,0.05821381571505744,-0.07107682360405873,-0.011185594457073013,0.04071330579367373,-0.018066186548180034,0.17052196670727868,-0.2002801403146057,0.18809124555017007,0.04163883560303638,-0.006489717220350249,-0.004526351443318281,0.03221962250738718,-0.07751822309040336,0.05218708214474304,0.03502165329555647,0.005430806765710122,0.019951361704771353,-0.00417936341120927,0.06405111547963409,-0.026732661973883933,0.08493365441857273,0.011342754165681302,-0.006094499279401214,-0.008283791175910106,0.005345673908092438,0.007119540901951356,-0.040077637476839366,-0.06541648912387309,0.08330780982751919,0.13362817391214124,0.0016618130658206823,0.018779397159594247,0.1397308654257751,-0.001658439313958683,0.09125463357203262,0.028519308881396636,-0.14424415206169672,-0.08102436497845536,-0.001994895774361043,0.01997983458193913,-0.016904178538542904,0.08086480333137484,0.077396390381137,0.1108729908289332,0.10357953206009075,-0.10964572943164964,0.08477399165967306,0.03209170502615389,1.5074203325111129e-05,-0.014137579948970292,-0.0021420533134488234,0.07452150885786413,0.03209170502615389,0.005069786457763378,-0.0031663621444350458,0.0065006307361329205,0.005158856201731145,0.003102227730212017,1.0,0.002426716413074436,0.04147741853400129,0.0339548709789211,-0.07194204490639479,0.044617618086747086,-0.0006692725235411564,-0.05008706873195691,-0.008828967246269241,0.010970749168804594,0.04404608723121371,0.016206432677373005
c_barr1,-0.00016270316810353353,-0.00012774412269813006,0.0005104417624849793,-7.950306891415018e-05,-0.0015966365246142056,-0.0021699971755674797,0.013718155842930584,-0.004885048373088073,0.00347887769673937,0.0016344291007278214,-0.00021131112557453067,0.0016912110587200529,-0.00011329154539046232,0.00023904308595031754,-0.0032009215750234544,-0.0004937384435679681,-4.2962941096263194e-05,0.002884816566176297,-0.0005302358468305593,0.0034524361667366836,-0.0009691198601098516,-0.00011544661988741892,0.0008432312705222883,-0.00018216424787214378,-2.940645883801887e-05,0.0011917350044408888,5.0689121424010685e-06,0.004171500508294874,0.0005397384491838916,-0.00029993737830423165,0.0020046082477182432,-0.08419627920578973,0.0020669074333769053,-0.00030769696149458804,0.0006364589251789746,0.002195528649579292,4.863785148749561e-05,0.00439656251841804,-0.0002200723407975627,-5.8666925918809836e-05,-0.006267124239851853,-0.00043681939728232804,-0.00197549811651971,0.003990121610484657,-1.32596973567849e-05,-0.0006261594451353969,0.0006052202590537911,-3.6536405931132245e-05,0.0007111180574692667,0.003191525109578487,-0.001327636896026353,-0.0006881267715341392,-3.0113259575450718e-05,0.003710422136189266,0.0006440635348273727,-0.005492995035485944,0.0005337170905615785,0.029610048909474294,-0.0010115262294236006,0.003160720114344371,-0.00237421243676741,6.13514148878499e-05,-1.0323013587578578e-05,-0.0004278989973462362,-0.00017040418258808856,0.0007564518230282293,6.13514148878499e-05,-5.840997878816257e-05,-0.0002111624164528798,-0.000157456485752332,-0.0003534216852283361,-2.404733072937557e-05,0.002426716413074436,1.0,0.005117714442812647,-0.0013858261679042744,0.0033744475533202304,0.0001652035895819927,-4.900318617917972e-05,-0.0003705612583212311,-0.00026339933658458815,-0.00020492761073746165,0.0026231197967016813,-0.0007084070528093673
f_d_liq,-0.002807597332640296,0.0003157560953100303,0.002493138518247739,-0.0014195815619937819,-0.07168288050370117,0.012345610170187028,0.30723796296840084,-0.00215702752478719,0.22052327486276138,-0.06498853088147453,-0.006883431176750752,-0.007251607965156436,0.0006761081679833469,-0.022323270770311678,-0.05061378100181663,-0.007170280385756139,-0.001834191870980348,0.04060705603414852,0.008217902461150447,0.07249821193667502,-0.0118225598340382,0.090621963962209,0.2964382389388942,-0.0011926196660626976,0.002199351003411538,0.05852351162383614,0.10301686003523301,0.03925955427101677,0.004886269612366043,-0.009729458410862356,0.045043718194780466,-0.0004437846735080579,0.4637461884938659,0.01296618851506368,0.005465872203731592,0.15026516559005668,0.0013144726491473673,0.04299700590928449,-0.006768620641020992,-0.002009275252020959,0.05739395826533007,-0.00535771482006119,0.04158261055280634,0.06517621861005642,-0.01011106250537003,-0.006838188621123167,0.01120712385548019,-0.000273492978150921,0.005326810775052956,0.025885856551131382,-0.028304559513003563,-0.0223216620845811,0.0002754595230698371,0.22642126665357787,-0.01585112270006754,-0.2929715828628413,0.007679806609945983,0.23688172395784035,0.02860356665687184,0.018669737183430624,0.04464961323645729,0.0035371547002675404,-0.0003348610031299256,0.03489226608839571,-0.0040618183944797406,-0.007299707758392388,0.0035371547002675404,0.0015128587574143254,-0.0016194488657762078,-0.002680531122181499,0.006887478986332131,-0.0010620512688319318,0.04147741853400129,0.005117714442812647,1.0,0.06314265791611814,0.03512360135713751,0.00334962254463253,0.013944866324416225,-0.004471103715779082,0.0034432967896844404,0.009377767730673827,0.10627038414232695,-0.008067563936984119
r_d_acc_diff,-0.002647048635215198,-0.002791170911623386,0.0029609120217526665,0.07777090446753533,-0.019571876646963762,0.012449006030443405,0.09746534563900545,-0.03363541615115373,0.07187833410501596,0.04694416409332194,0.035570685871853046,-0.024929666673377725,0.013208974725409838,0.02274851614466543,-0.17603669573512543,-0.011891974502136865,-0.0012885816166938661,0.051089147671503486,0.014525224217180971,0.1304000559962327,-0.012465818476586574,0.16801617226186058,0.1288129478888112,-0.004243301312847314,0.0011177319300575545,0.06665915500668007,0.13905186698125307,0.0059831100190726435,-0.026959404985713847,0.014409896354971106,0.06599368460802404,0.002104043427862579,0.0637007703711883,0.3016235490698801,0.005725832647217084,0.0704063216188417,0.002622060258200302,0.054059268808015176,-0.016204728827690477,-0.0019089210314909592,0.20469400002618446,-0.00492943656733163,0.06823354350195061,-0.0038387606914257032,-0.0021005055186406768,-0.022211300592169483,0.0221401513562617,-0.00028887208454104986,0.006651469815251295,0.0044802692161904105,-0.03469554013710453,-0.004586187778834186,0.00011007401126447876,0.09162836652886089,-0.033981399475999,0.015474289669371696,0.0074010023164875075,0.10624218853528318,0.02454950669307225,0.05645204828051535,0.121745436274859,0.001801677127934416,-0.0007325615426324839,0.3159441601480621,-0.0056024685651300124,-0.06314202378737714,0.001801677127934416,-0.0013167897253259272,-0.009175539522698912,-0.0023175077492799076,0.03386288086136285,0.003486202824985802,0.0339548709789211,-0.0013858261679042744,0.06314265791611814,1.0,-0.049464969457242436,-0.005096005911764534,0.029987445679382153,0.020979773892906037,0.013433231012576482,0.02709363676171101,0.08340144048247261,-0.024000999635507975
c_segcm,-0.00982358627714854,-0.026307265407712697,-0.009864359057849312,-0.03897437333864143,-0.02818771669887705,0.044893164964214825,0.0877883955539452,-0.45606243441304434,0.03105586524600561,0.09359564771247625,-0.063676853444905,-0.0834586745646913,0.018095668035733505,0.06077804270675547,-0.8816599885888892,0.013320121925897908,-0.0021741284072051017,0.01883688630203445,0.0358286202294452,0.23704644263044017,0.038082253324221674,0.25695037297975787,0.20948182808415317,-0.01950434699283832,-0.0013013487232377474,0.038575938046650084,0.13483516490891462,0.022773985432801302,0.011427790901374623,-0.09367415269598615,0.02905722659042376,-0.0025668949763830184,0.05415252225649394,-0.04370823642954358,-0.019283679473825813,0.037696359244668604,0.010383741627187687,0.03172369747415327,-0.06573027827758561,0.0020427145510120933,0.8330560619652112,0.0019403697515631465,0.22695091473226306,-0.014515735379884934,-0.006607342885714656,-0.0522985720037231,-0.00018499060989301804,0.0036132451742845184,-0.020356970490668053,0.022325655557392465,-0.09927272314075239,-0.18621095005800975,0.003251454730935164,0.05247488675431632,-0.06641820837656841,0.2168769014715852,-0.020000851949504385,0.05973163593438763,0.13180726434493623,-0.03012594002496375,0.30070939115749473,-0.0013275970861334405,-0.003224004812447038,0.02618235242759971,-0.02159757043667543,-0.14063677921755294,-0.0013275970861334405,-0.009979587189630601,-0.01051669534218579,-0.011733212700104552,-0.01965574297761566,0.0034476869009685,-0.07194204490639479,0.0033744475533202304,0.03512360135713751,-0.049464969457242436,1.0,-0.0076049810093248935,0.0005953941511407097,0.02997607268222843,0.012135638803283172,0.013793852286226049,0.03940239420851567,-0.05880521225479155
