,maararv_V2E,r_d_ifrs,f_liq,end_quarter,r_d_cons,f_cash,i_top4,c_barr2,c_d_cont,v40010,v30010,rep_PDF,r_d_accanomaly,v30030,c_d_late1,r_d_rmicro,pohitegevusala,c_d_sales,maa_algus,c_d_o1comb,v40020,v50010,r_d_abper,c_d_vat,maararv_X1,c_d_o1ocomb,r_orddiff,f_lev3,f_cfoper,count_tax,rep_tabelid,r_d_pdfnot,c_d_o1est,v40040,r_sizeg,v30080,f_d_altman,r_d_invsub,oigvorm_initial,zmij_x3,maararv_V2T,c_county,rep_notar,r_d_rlarge,f_lnsize2,oigvorm_arc,c_empl,f_d_loss,v50030,maararv_X2,f_d_roe,r_repper,c_d_o1for,sharefirm1,r_d_lowqual,c_d_overtax1,c_d_nassets2,f_dsi,c_d_nassets1,r_growth,zmij_x2,c_sizeg,maa_lopp,v30060,f_d_prof,r_d_rmissing,c_d_emplc,c_o1ctry,c_d_end,r_d_intang,maararv_HM,ln_size,c_o1ctryt,c_no_share,maararv_HP,maararv_V2,c_no_dir,r_d_accerror,c_age,r_d_rsmall,c_barr1,r_accr,f_roe,f_d_liq,r_d_acc_diff,oigvorm,c_segcm,c_top1,f_d_roa,r_d_goodwill,rep_RMP,r_d_xbrl,v64040,r_inv,f_lev4,maarusearv,v30100
maararv_V2,0.8184080590312931,-0.0008787436847959268,0.00023209516196234995,-0.0031286795788268264,0.0006467497139527781,-0.00191564204064257,-0.005271071852963142,-0.0020484844200313788,-0.00850018366333244,0.0002119126359276561,-0.0003357923767490337,-0.0011212124583637971,0.002859689643452051,-0.0014991400103312685,0.033535704921093604,-0.000872811990363137,0.0011162223381506508,0.010070519648671013,-0.0007498761118286229,0.002367551814447452,5.1584121458166786e-05,-0.00032732897254328424,-0.005076008251915772,-0.016037869680077706,-0.0010855144648643815,0.0029284263144192368,-0.0006430961103462593,-0.0008543471960637596,-0.005802814336390767,0.009074310260853424,-9.148616248991571e-05,-0.0003359532296482445,-0.005010837016752511,-0.0008813644568336483,-0.0033681448210779665,-0.000392322687121988,0.00039600384459925135,0.003935398946814326,0.005569753455772596,0.00023209516196234995,0.07350163675654975,-0.0013700783136145528,-3.48474439909653e-05,-0.0003962715893743227,-0.01753761761514308,-9.492447263376264e-05,-0.001951573725201849,0.002613430333073414,0.00031355290688686295,-0.0033822480022303206,0.0009216129265887111,0.001009980404826644,0.00509998010234977,-0.0005393302826363085,0.0034473329360093915,0.006031839816505795,0.0026164107703307835,-0.00011652046091475366,0.003940808792914469,0.0007258323939148869,0.0005166377413893373,-0.0004662180761927844,0.0009354119639561443,-0.0009611663316708373,0.0014620312132212802,0.003233442959125152,-0.016676002656147836,0.006229037387697645,0.03458551792357022,-0.0008499391695167781,0.021318350155161325,0.002893785075421259,0.006229037387697645,0.0004925373237985186,0.00020425782565105678,1.0,-0.003962059079981629,0.003022044016448804,0.002432891466604561,-0.002378082115640025,-0.00026414841137397733,-0.00010596157608716529,-1.3938488723264458e-05,0.0010159237155558676,-0.003573547384882758,-0.001959626505296112,-0.013686250215245527,0.0027556837275595565,0.0008630897473628012,-0.0008557369377693076,-0.0006821802922153478,0.0011710039656122816,-0.00124234121306798,-0.0016907851306994946,-0.002718387670167031,0.263104272732812,-0.0021680973381009035
c_no_dir,-0.003101873985725583,0.019792884918925478,0.001442163552806113,-0.0071431857195601665,0.009731501266498278,0.05051469578796207,0.027958592027774693,-0.002107617359114689,0.005993283930849969,0.00852573743579819,0.022894414215417627,0.027692207615054275,0.005439214162411023,0.01226641083880322,-0.010742508118678447,-0.1054517876777529,0.014843084571143876,0.06763398056765486,-0.0036238191693188605,0.08290107752205296,0.006411283543904852,0.005750448180162805,-0.004383066196973934,-0.024779611601028855,0.0002616732776671729,0.06021459805844671,0.08884320544471432,-0.024940998203975755,-0.01215419162257575,-0.037129282876032656,-0.01217589905303232,0.01549139495821503,-0.08949499102372604,0.01234294516431318,-0.018613743267368314,0.014438842602575998,-0.05501877018455971,-0.005738369993007633,8.650905299439306e-05,0.001442163552806113,-0.0007538571325221115,-0.012176811822498619,0.009018355693574205,-0.00030255405793295814,-0.02289476321026679,0.00665023616658686,0.013513148009380362,0.014439236681794042,-0.0006635606221045488,-0.011729114147704408,-0.012647755337813428,-0.0029382728106147065,0.09077940104529346,0.006866018338641792,0.004917598192978684,-0.03326062062659378,-0.021400427617014346,0.001885910211372477,-0.020619144388366192,0.0018523111727229938,-0.002030826280810204,0.023431690135574137,0.0007312756297928893,0.005958165877407924,-0.008847505505274696,0.039065021118309236,-0.025253146916789197,0.13056168158616036,-0.00039419388298723073,0.04051187812621446,-0.002147648890251541,-0.04407126968969926,0.13056168158616036,0.2905728019466932,0.003867671628144778,-0.003962059079981629,1.0,-2.8647769320195275e-05,-5.684975873523729e-05,0.0001450967671440754,0.0010239163193544113,-0.001574046387372663,-0.0009211412950379577,-0.04067892564861947,0.00867818467153965,-0.001749338895283775,-0.009974370470035271,-0.5142677884775825,-0.016101093947462095,0.0071029458654963025,0.0007223620030712644,-0.0014478974392561378,0.007670772451645837,0.005417167610488029,-0.024553793768917653,-0.010517971702380799,-0.0013154011613468138
r_d_accerror,0.0011890852808303736,0.00042755110334693336,-0.00017389625670072078,-0.0018447513359830365,0.0007313909466626702,-0.0016630572953493963,-0.0005064054449459819,0.0002486793259907471,0.0020515746327498994,8.496807417093707e-05,-0.0005565116726988612,0.000989950990809632,0.041969088001231,0.001258194536076411,0.00223506641585917,-0.0014959360490571774,-0.0017353937097643755,0.006237591733588218,-0.000311811971773068,-0.0015862883975863503,-7.855106950854272e-05,0.0007551939053812915,-0.003305434449410567,0.002556422858103891,-0.00011769655865858823,0.0006356175874400678,0.00018810950816115326,0.002883895357917156,-0.0004238059632822726,0.006879555152401482,-0.0005994629760624063,-0.001821444589749163,0.0014840254163821297,3.6437697651405786e-05,-0.015771389548679047,2.1198769231298877e-05,-0.000706835821079964,-0.0009521590652265217,0.001738879393220286,-0.00017389625670072078,-8.37526332015189e-05,0.0023579731227761466,-0.0005969361123397623,-0.0004919898303980569,-0.00819680645698215,0.0002639799550056135,-0.0011804874007750727,0.0007683465680343898,-8.330601330629457e-05,0.0013179862489616533,-0.007907112958258794,-0.0006532581282115472,-0.0014032563037446307,-0.0004941742935625823,0.4067386796151993,0.004914428357481804,0.007628502005659273,-0.00010076387122176259,0.0078092494711763496,0.0002594290994518064,-0.00021000422877960156,0.005140997979685918,0.0004728453280644714,0.0005963488479115225,-0.00619129728261162,0.015756691100961544,-0.0010575310244857559,-0.001258634273713181,-0.00011844450137031397,0.007590653440263987,0.0011282776246197314,-0.0036310497812718032,-0.001258634273713181,-0.0005821238498416072,0.001892134099059183,0.003022044016448804,-2.8647769320195275e-05,1.0,-0.004092865823340015,-0.015037560326927461,-9.930401835367544e-05,-9.36399256334754e-05,-6.366382031239278e-06,0.001981730434550625,-0.00017317939549108606,-0.001104979018072877,-0.001094398148539907,-0.002398497877196199,-0.0068708373971474316,-0.0010624376871004883,-0.0004799415218869462,0.0010529814977461806,-0.0012554044629894967,0.0021351789924659533,-0.0022506719317344063,0.0023719983510671733,-0.0024329250732638644
c_age,0.0031740429697667974,0.01072512506464933,0.0030094868656584065,0.03425880529717926,0.011545060118761323,-0.03824870147817039,-0.01919047043107071,0.0562488953797798,0.14209813427814716,0.009576375820527297,0.01811352291763472,0.012107999146549307,-0.0182938509009308,0.0552833380401782,-0.008716450896536238,-0.07643888437107535,-0.02493152626568063,-0.02677101806690747,-0.06298950169696611,-0.023723918068716533,0.007233731096931175,0.0020528331433106255,-0.2145398394280935,0.18965979226966395,-0.01084130908521984,-0.002534947193020079,0.08506060016527033,0.014364045809425272,-0.07064421690087154,0.040110639882282445,0.022097030715273035,-0.0018900196968576815,0.09767672778297637,0.04448166690357428,0.15374392650280427,0.02341069792762053,0.060669097484862475,0.003055851469060819,0.28600520891740716,0.0030094868656584065,-0.0012492750629233588,0.05486115122657391,0.0019664550970412004,0.002738558528063283,0.12760481260665243,-0.14368595276422538,0.047561482625139075,0.02064815620179053,0.003865499250923402,-0.0001885154674154683,0.12328306113739002,0.0924721911762745,-0.09544274320399775,0.005557612779377092,-0.0176857128363342,0.011848145859531641,-0.21549736354727886,0.001726809640902065,-0.1651592300036552,-0.003642223404514978,2.893182222935087e-05,0.024511380129886615,0.06775750018028263,0.042975467154599885,0.12233329357163657,-0.13458804924354015,0.19468719824127864,-0.05230345827791888,-0.0010458990590266899,-0.009634359141165815,-0.0036172758546711837,0.05017621906684243,-0.05230345827791888,0.07951977843677405,0.0006273058568869102,0.002432891466604561,-5.684975873523729e-05,-0.004092865823340015,1.0,0.15898310840293528,0.0049142419865869195,-0.0015510628672982818,0.001117664842631544,-0.04292137408631787,0.10211598831314654,-0.06474794202811456,0.03645829639750766,-0.0906688899848,0.10818927237019298,0.0069972204272918835,-0.04606140200593973,-0.005505633371320375,0.024498724781440846,0.03931837454073899,0.10583588464370715,-0.0022444761853413994,0.043835544079513795
r_d_rsmall,0.002387802513441748,-0.013457779268545952,0.00027020906206078613,-0.008455445204369064,-0.014387594604789458,0.013261021359714771,0.01014415581460473,-0.008082533668076177,0.030314055729439997,2.6490099307034078e-05,0.0023100739068624182,-0.02724779121803758,-0.02308717700345867,0.016193132171955855,0.05015819467124837,-0.13166194668696227,0.003604255088408053,0.0061979651357183425,0.009891315499274236,0.0017563377225543425,0.0014474095791052423,-0.012830075962145469,-0.05419673655736498,0.037791727455824875,-0.02862537745370008,0.002400457011389035,0.05627781104993021,0.011159981959246333,-0.3760575387065938,-0.044034087282407,-0.018485591346345087,-0.03691273582896253,0.0017426946695082422,0.00839678746099381,0.9053010724429806,0.001064955874929345,-0.017266405008917615,0.09856493116174887,0.05056842388537835,0.00027020906206078613,0.0009691677863415545,-0.0008738999178054046,-0.034421653206197333,-0.010449813601916833,0.07223952391217593,-0.030354749849032126,0.011541305409441456,-0.03179745634234911,0.010793200598146238,0.06838567881785403,0.09653803437401445,0.01107774910860459,-0.0032834895443115833,0.0015797708542748513,-0.02284326689616492,-0.023804570921482925,-0.037496531089009195,-0.001232315184933488,-0.029207316209905576,0.0030222397545061003,-0.00181295427800067,-0.012294325721760207,-0.010128687845154511,0.006787860087901875,0.08200285969916007,-0.8939143427015515,0.03202022718234538,-0.0004433946273669027,-0.0005725671586138224,0.00539215347965061,0.014181585091331186,0.09687855072192901,-0.0004433946273669027,0.010146430984729659,0.009474716710731435,-0.002378082115640025,0.0001450967671440754,-0.015037560326927461,0.15898310840293528,1.0,-0.0009707413025998498,-0.0014984670621293397,0.00043321563949612015,-0.033641106948477516,0.02805790885089391,-0.023138153997883718,0.07013291706029466,-0.021380594055148458,0.09130959346949065,0.0007464674302098871,0.04990183545815928,0.022915736664528612,-0.0034881571146277005,-0.00032353995052419697,0.038988745189748625,0.05740648644508967,0.04161758320652109
c_barr1,-0.0002709053479653042,-3.3020314325247165e-05,6.304675698793263e-05,0.0009837405576705815,-0.000253053771547601,-0.007661809857510693,0.0025079544722493513,0.01758099100063934,-0.014009626963122404,0.0011601814517251733,-0.00016016265111497798,-0.0006470539313044708,0.0007929225447451071,-0.0006738117909006173,0.00017056488317382566,-0.0035023348599285795,-0.005309818538488352,-0.006052463868899857,-0.0005927575831745672,0.0010141946255650004,0.001902795269335289,-0.0001417261070644024,-0.0016423645731393336,0.000474824352926097,-8.281841579862667e-05,0.0055400390275967045,0.0029561698381564768,0.010286397336102121,0.005406970889827158,0.0014534170663744028,0.0009476441350169017,-0.0010290521408358884,-0.004127187582613282,0.001685725097370371,-0.0015097906977507296,0.00262949899877289,0.006663893806779365,0.0004087651312756336,0.00021119187992628839,6.304675698793263e-05,-1.5098100463244544e-05,0.007500679825122142,-0.0007703393136039237,0.00027089982172908897,-0.011373224627457821,-0.0010306352135101091,-0.0014767339090249573,0.012272625741655612,-0.0023152190386183675,-0.00025333896142679373,0.0002995105305541802,-0.0003507957038709234,0.004167987547256523,-0.00043728368258923216,0.0006572149204068437,-0.0004639531642351863,-0.0006247142485584314,0.00040329844355520294,0.0005678986257145149,-7.920001375376054e-05,-0.00012351708915960997,-0.0002094149896510468,0.0010380303948432572,0.010344521267098453,0.0015687606869043923,0.002210445977778702,-0.010747442587025624,0.0018388161052956885,-4.394908746882261e-05,-0.00039382708419703576,-0.00022599007660999468,-0.0025414207461121165,0.0018388161052956885,0.0006199581234505072,0.0005044175998324341,-0.00026414841137397733,0.0010239163193544113,-9.930401835367544e-05,0.0049142419865869195,-0.0009707413025998498,1.0,-0.0001296309667826415,-1.4409012423945828e-05,0.009845699538155643,-0.0038594859374893593,-0.0003623644930152283,0.010650837669947118,-7.662892317705105e-05,0.0006916067605460284,-0.00020459540482333272,-0.0002841908567767814,-0.00040769484430877703,-0.0007311578201452012,-0.0028620466755035264,0.006508244569728899,-0.00022199392573938546,-0.0021020751852874548
r_accr,-0.00010450350986652624,-0.00020691107526761793,-8.257483255231684e-05,-0.0001966402280723131,-0.00013790766826911083,0.002481178052138707,-0.0005484747233739675,-0.0013479343017719456,0.0033152377100871457,-8.988158964265034e-05,-0.00012575367074339338,-0.00032722507014811095,-0.00024799362894883237,-0.00034297053802011376,-0.001586288596158696,-0.001472207850670045,-0.0016795202510795216,0.0004300082350396443,-0.0002930477721840082,-0.0003072141137967151,-0.00014575536446960726,-2.8289453919451048e-05,-0.00031293432645561293,0.003844879636209862,-0.00012227023747109122,-0.0003236446755999553,0.0011771236003309462,-0.0017976983366003235,-0.0009402205483823296,0.009941277626620748,0.0006809097093794948,-0.00043260184713165184,-0.00010969542869483964,-0.00046527589225305846,-0.001726246403389015,-0.0002902634112114455,-0.0016131849652116885,-0.0008199720537670821,0.0007372711174649091,-8.257483255231684e-05,-1.7692111484689006e-05,0.002005694242091918,-0.00038093872089544,4.660813533076396e-06,0.0006642575283828785,8.096998053430974e-05,0.00014342373826106182,0.0036327016665912617,9.542163214976094e-05,-0.0006171863453463886,-0.001824789351169648,0.00042007325037513623,0.00011941716963002396,2.1479919906346422e-05,-0.000259243212719369,0.008906244901127769,0.007086581724465899,-5.2316637166172754e-05,0.008706060808980435,-7.705281101789039e-06,0.011124069867614718,-0.00013678272637379933,0.00029147412492439175,-0.00033083233207882015,-0.000847192433240775,0.0020087565832750333,0.0029387585108209906,-0.0003801565661180901,-1.3675101850364794e-05,-0.0003361811125225056,-8.327123818601363e-05,0.0002383704939040517,-0.0003801565661180901,-0.0009717611148088067,-0.00020719416930311432,-0.00010596157608716529,-0.001574046387372663,-9.36399256334754e-05,-0.0015510628672982818,-0.0014984670621293397,-0.0001296309667826415,1.0,-8.219603080585146e-06,0.004270960376972637,0.001394180441983014,9.876092678040769e-05,-0.001517200227034031,0.0021688720795485445,-0.000915141616536838,-9.63199967152445e-05,-0.0003780263539212414,-0.00033092887722434164,0.0002549044329920845,-0.0008768293356978836,-0.0016350781249562256,-0.000660853429887398,0.010795267794446948
f_roe,-1.321176822082033e-05,-1.4308652078939243e-05,-7.523748500239981e-06,-0.0015587604698742066,-2.3224498866248278e-05,0.00024662629537501466,0.0011489474788388089,-0.00032034921833235224,0.00019945749681664346,-3.394278664597191e-05,-5.063600352544656e-07,-1.9258019613745474e-05,-0.00010955333002761694,-0.00010598296192795113,0.0006565300323278184,-0.00025943659553972196,-0.00012052494447107324,-0.0012567515137660342,-5.092135582344381e-05,-0.00012484693922118947,-3.2137985274713244e-05,0.0002774814598884238,0.0033420036842814467,0.000862419297661167,-4.893933086432726e-05,-0.00012688104485994697,0.00013378742427259225,-0.0005183276790265057,-0.0007791233571269454,-0.0002595090356381049,9.199819767669135e-05,-2.824079067233835e-05,0.00025295304434686346,-3.1973630206527893e-05,0.0003158753200218427,-3.090492000225621e-05,-0.0010935218979954947,-0.0012280592612096202,0.00034539148452082164,-7.523748500239981e-06,-1.6370185925238734e-06,-0.000313608254400898,-2.423778471586946e-05,-8.742943317460239e-06,0.0004211001607563123,-0.0015720500220262957,7.051694991614139e-05,-0.004178431306814791,3.1427749556005327e-05,0.0031235263321195937,-0.0031473070840290387,0.0019631027153550603,-0.00025232343272752714,-4.42445609434457e-06,-9.699158984489399e-05,-0.0003007831293600447,0.001334511399925032,-1.297343144701995e-05,-0.0001523835624587086,-1.3576758355617814e-07,-3.7036061021467932e-06,-5.405825309487943e-06,0.0004330122700158728,-5.202018409084877e-05,-0.0030812529358981507,-0.0002851060954719397,0.001061924015395653,-0.00021358392556335262,-1.8182270087937274e-06,-0.00014657172409324496,-1.7190812634087995e-05,-0.0007139465009382673,-0.00021358392556335262,-9.132371377455532e-05,-4.092069173333375e-05,-1.3938488723264458e-05,-0.0009211412950379577,-6.366382031239278e-06,0.001117664842631544,0.00043321563949612015,-1.4409012423945828e-05,-8.219603080585146e-06,1.0,-0.0006916945732847887,-0.00090092594191151,2.447687097297466e-05,0.0008707435610021279,0.00014804032993628044,-0.0031055205126705935,-0.0005884332128946076,-5.2901813349607575e-05,-7.047700486046144e-05,-2.7636415447572958e-05,-0.00013603608381001657,-0.00028538862837110805,0.00269291446979983,-0.0003345959004448561
f_d_liq,0.0006978686865281496,-0.0013065669005091413,-0.007642318797126106,0.0020679796323676424,-0.004789630625483546,-0.15656563183893976,0.027338109557892707,0.19762334027782574,0.08448489495617639,0.025548391940260366,-0.013574959395621025,-0.012665845857406825,-0.01490881715167045,-0.02525107433969691,0.01652746053356862,0.004842056877565216,0.004208031825577128,-0.029042275755355233,0.0009449170738364395,-0.019628493644934807,0.005447463004762348,-0.000280720723116893,0.009962093121725635,0.07828598758199012,0.003084201958188483,0.012556385992238723,-0.0025560086710328766,0.10850991619053635,0.09965226798240269,0.12027488941399236,0.007910820302362113,-0.03006674806911483,0.023127091141071466,-0.01937022807083099,-0.03075671488412219,0.019105759941233397,0.3631333472813893,0.007531394306685056,-0.010112697476457476,-0.007642318797126106,0.00015886949581481402,0.055472680861777375,-0.022998432054015045,0.0026391839137627103,0.027066396381955286,0.0013164336632813987,0.006670636475162541,0.20307599968989495,-0.007388952234575641,-0.0001766281802961445,-0.05915415473404182,0.0031177545540140546,-0.023813385222578132,-6.12076562904233e-05,-0.011566953589475864,0.09482367173287097,0.30275102504226764,-0.0021613321323214387,0.3450505806717653,-0.0010001216913311148,0.010625088820460076,0.0018230398771336782,-0.00038674559503364424,0.03407775041390716,0.03796187565441843,0.030193003863202273,0.024795211745160223,-0.027185274304387174,0.0002246761384738986,0.043813308636817636,0.0010191149215417995,-0.027443982392680383,-0.027185274304387174,-0.02786542390593316,0.0025164828508304157,0.0010159237155558676,-0.04067892564861947,0.001981730434550625,-0.04292137408631787,-0.033641106948477516,0.009845699538155643,0.004270960376972637,-0.0006916945732847887,1.0,0.05264237279750721,0.002179015704129548,0.047011124952789356,0.07030777838161466,0.016261119668751885,0.005694833552642069,-0.0007025646017713526,0.008090789954712603,0.005509889966916497,-0.037083995406015195,0.1318602064006626,0.0015918030638451337,-0.04005606528789572
r_d_acc_diff,-0.003005518985158664,0.016856638602584666,-0.003925738469598196,0.0033630450047757443,0.09908123100483691,-0.07599009414018218,0.038772605492705475,0.06292177701594075,0.10029797178938823,0.010700796751459601,0.013681668231928155,0.04196014590748857,-0.001268990151229237,0.036248000337877444,-0.015302316031557206,-0.0735334225072934,-0.0017834101830474928,-0.14078889850352694,-0.017527300370520565,-0.024150759604482788,0.007570033986447709,0.008934558588342504,-0.036733027530037335,0.2254445125369219,-0.009193507610780858,4.569766905034605e-05,0.07425137672830891,0.08768020966486217,0.1459442424049179,0.010092373295731276,-0.01346786151258225,-0.0033926157609922712,0.06224263236510872,0.038904875853255645,0.022152684588180323,0.027495229585045734,0.07872141104126185,0.33220643354857277,0.0550708797485831,-0.003925738469598196,-0.0015108336353277174,0.05598740285755599,-0.025574376037706705,0.0034053046279633836,0.2490010753587918,-0.03842576561501008,0.03396232791361895,-0.02929499438170491,-0.008186703975567578,-0.02202306894500131,0.05216745678140943,0.026668886856739342,-0.062091512763398776,0.00712184499243844,0.0025219742030673934,0.0038100035112801525,-0.07405038119242661,-0.00250065923819295,-0.05163982277667018,0.0018126738763267823,-0.00303945803265374,0.022792411543669053,0.019016817866448727,0.03851242581252339,0.04348963830388657,-0.005204234466637169,0.19425395359257872,-0.04030405661412451,0.0009857367510168245,0.37028824019807804,-0.00563506187585851,-0.061201917298551727,-0.04030405661412451,0.013821445836519928,-0.006228278058848838,-0.003573547384882758,0.00867818467153965,-0.00017317939549108606,0.10211598831314654,0.02805790885089391,-0.0038594859374893593,0.001394180441983014,-0.00090092594191151,0.05264237279750721,1.0,-0.026670000712043188,-0.03280903349851035,0.0003604415251285844,0.045725450609664445,0.05552122194800218,0.004839475035479894,0.00987282721864635,0.03159831636545043,0.009522081387746621,0.15126827742240406,-0.024666517201449932,0.05894313343761039
oigvorm,-0.002115725263962863,-0.2015438214678512,0.00019275866430787267,0.006137155950360282,-0.10567371574892756,0.009288004760219765,0.004083728922891664,0.0021766076740860098,-0.00426989406276009,-0.11013996438092148,-0.14567089319726223,-0.229476947828808,0.002236984120625276,-0.0999197824944207,-0.013485652348037275,0.007890785294476893,0.0012989546376747814,0.008117569966675214,0.0027464788372339186,0.002576841227820446,-0.07467119315466213,-0.02468975379629481,0.005666625672491978,-0.021269863480221248,-0.0002182366750227526,-0.003173858048317852,-0.03503612619476246,0.0006235633436257089,0.004447726297830495,-0.0001562131931289911,0.11200682142603681,-0.07863941781475994,0.016922505586890704,-0.21421231569498442,-0.02486222222738819,-0.17534588860023756,0.003239155542014059,-0.04437930497910083,0.14363007288530666,0.00019275866430787267,0.00010661316655723615,0.008017932994955587,-0.09530616787757015,-0.0020184678264839003,-0.015534047726636668,0.49021514604505545,-0.05854619877093945,0.0007446070507913252,0.04238812864952439,-0.005167478188351928,0.0020772415963960745,-0.0014742971963822074,-0.017098334265984432,-0.008417988261159463,0.0013118740385177892,0.0020001424053106825,0.006986089250656923,0.0002631575076600793,0.005722616274124645,0.00017993530044576412,0.0002699906909556023,-0.29152325589800565,-0.0026467543503924033,-0.08730527536465639,0.00045813000685702944,0.02205049401202427,-0.010988181151108788,0.004639367214161908,0.00015077428457638132,-0.029629072908521813,-0.00202549257326306,-0.009313736105244951,0.004639367214161908,0.006036539196578964,-0.011361347580908315,-0.001959626505296112,-0.001749338895283775,-0.001104979018072877,-0.06474794202811456,-0.023138153997883718,-0.0003623644930152283,9.876092678040769e-05,2.447687097297466e-05,0.002179015704129548,-0.026670000712043188,1.0,0.010187029999593686,0.0035590930386634693,0.002278174180799845,-0.0010990543957944366,0.0026460582620086923,0.0014941450057387208,-0.00965377403869921,0.0020461398292454633,-0.007940655276983252,-0.008302691605665706,-0.02200492675977529
c_segcm,-0.012515861679260927,-0.016928904697174018,-0.005798150096173264,0.007606992460250841,-0.02941704636612596,-0.04226333810190546,0.06655409090061952,0.0840066658997443,0.12181445031080679,-0.008494061870772627,-0.002812874740418029,-0.05194202531266022,0.00086508900236896,0.02433894108371904,-0.053944314875298195,-0.07432287441888862,-0.027166062783584577,-0.5137489784749621,0.004083726486366148,-0.03799826001532249,-0.005426533839138454,0.007103289031055278,-0.009578538598134454,0.47606808186362537,-0.022474475618918965,-0.0232202052476157,0.07343432827659035,0.0706116319916727,0.1330993287973639,0.04812274837565012,0.036510195647143195,-0.10230488076970888,0.08982146169764585,0.004015954415156373,0.06333813862402121,-0.0036823819841807263,0.11887669718533148,-0.04849256703486522,0.03812631484113366,-0.005798150096173264,-0.003104903222150077,0.03453297208990218,-0.07893089405024387,0.0013630871876932692,0.8075033494822228,-0.005979244225578085,0.04735230444868506,-0.07879462614078851,0.0006018324256820147,-0.054439388474466145,0.14562272195323436,0.03442421573993938,-0.09021175468260283,0.011460461863376648,0.0018669734848371874,0.04714448681542032,-0.09678908087088489,-9.309280300673006e-05,-0.09964182524554685,0.0019960583002086338,-0.008469773416056918,-0.00837971785101621,-0.0036272303482091884,0.015585612139384149,0.11660262772083708,-0.04610201287994183,0.43746427723759407,-0.05637175158589514,-0.0034083272645025636,0.04615488656161686,-0.01139032029459291,-0.03402097081587135,-0.05637175158589514,-0.018401913401814456,-0.009833077372190085,-0.013686250215245527,-0.009974370470035271,-0.001094398148539907,0.03645829639750766,0.07013291706029466,0.010650837669947118,-0.001517200227034031,0.0008707435610021279,0.047011124952789356,-0.03280903349851035,0.010187029999593686,1.0,0.029694480294408184,0.13606248874973834,0.0027940598240888586,0.01213600734925738,0.008148541051714024,0.014598674296673619,0.05334413010427366,0.09735751965908007,-0.0605625694383574,0.07285565854217647
c_top1,0.0018809037011797598,-0.011232161490690826,0.0017552766157250598,-0.005630238065260693,-0.011551107289247983,-0.07294709936997464,-0.022379908159428617,0.008193829719306867,0.00537838122852015,0.005161051112747686,-0.0014117836108770295,-0.013753741839285884,-0.008353954992111326,-0.0035801985712881367,0.010973209624994654,0.1419578746714832,-0.009575124379017997,-0.12059521919733449,0.006183162849105058,-0.11814686504028293,0.004481017986705533,0.003560622172661469,0.017635032936171403,0.06094746719293447,0.00021514347004070644,-0.123953376981931,-0.11283654789829263,0.06361734104581819,0.04401079566528504,0.0313936622342724,0.005510930908613745,-0.007847817267100404,0.020300899959536614,0.006112806932993253,0.007982341417219362,0.0025226328166747126,0.09085674777606254,0.00918794559665727,-0.011129416520932852,0.0017552766157250598,0.0010908692189613692,-0.014291092380814364,-0.0006605878535381254,0.0017945434661027107,0.07383985398966049,0.027851862438758004,-0.005397915493625171,-0.02380373593314254,-0.004776070547846971,0.007502093934941582,0.013233273871389112,0.0014007245090561105,-0.0137426445280495,0.000734902395872427,-0.00783947676422722,0.031203024331646904,0.04093443177419179,-0.0019108549552770506,0.04188029670202758,2.3818910952131095e-05,0.0015495944961844703,-0.0070147379674777915,-0.006479893108854648,0.008004201604737258,0.00917115794289554,-0.034338942526215326,0.06338319326018398,-0.14764332622320303,-0.0017046534311067785,-0.037710929237356354,0.0017744543155880708,0.0611826106790839,-0.14764332622320303,-0.44528974077140443,-0.008467108729862421,0.0027556837275595565,-0.5142677884775825,-0.002398497877196199,-0.0906688899848,-0.021380594055148458,-7.662892317705105e-05,0.0021688720795485445,0.00014804032993628044,0.07030777838161466,0.0003604415251285844,0.0035590930386634693,0.029694480294408184,1.0,0.019747618594962733,-0.0001838526534900499,-0.0034953934674915536,0.0015921401829433004,0.00014026037312067817,-0.00877404260217677,0.04679073995936595,0.005384083601423702,0.025451396993477583
